Reservoir_ID,Site_ID,Site_ID_pseudonym,Collection_Date,Date,SiteID,Full_Sample_ID,Sample_Year,Bloom_onset_date,avg_Bloom_Onset_date,BACI_classification,working_bloom_onset_date,control_impact,temp_ID,Species_Name,Count,Size,Functional_Group,Trophic_Group,Feeding_Type,FTG_Combined,Trophic_Group_General,Depth_m,chl_a_ugL,Temp_C,pH,SPC_uScm,DO_mgL,DO_percent,Secchi_m,WaterDepth_m,Microcystin_ugL,Cylindrospermopsin_ugL,HCB_Count,Dominant_Taxa,Taxa_1,Taxa_1_count,Taxa_2,Taxa_2_count,Taxa_3,Taxa_3_count,DEQ_Site_ID,DEQ_Sampling_Date,before_after,equation_classifcation,LnA,B,EQ_no,FF,pct_BV,WW_DW,biomass_needAbundance,biomass
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Daphnia_pulicaria,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Daphnia_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Diaphanosoma_birgei,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.289,3.04,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Ceriodaphnia_reticulata,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.83,3.15,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Moina_spp,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.889,2.57,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Bosmina_longirostris,1.45E-05,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.712,2.53,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Macrothrix_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Kurzia_latissima,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Leydlgla_quadrangularis,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.768,3.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Chydorus_sphaericus,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Leptodora_kindti,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,0.822,2.67,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Pseudo_chydorus_globosus,NA,NA,Cladocera,Herbivore,C-Filtration,Herbivore_ C-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,4.543,3.64,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Polyphemus_pediculus,NA,NA,Cladocera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.779,2.15,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Holopedium_gibberum,1.45E-05,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.073,3.19,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Calanoida_general,0.002442822,0.814,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.59,2.59,NA,NA,NA,NA,2.877699457,0.007029707
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Leptodiaptomus_ashlandi,0.000988761,1.064,Calanoida,Omnivore,Stationary suspension,Omnivore_ Stationary suspension,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.59,2.59,NA,NA,NA,NA,5.758469125,0.005693751
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,H_Shoshone,0.001003302,1.823,Calanoida,Omnivore,Raptorial,Omnivore_ Raptorial,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.59,2.59,NA,NA,NA,NA,23.22553346,0.023302221
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Cyclopoida_general,0.00287904,0.607,Cyclopoida,Omnivore,Raptorial,Omnivore _ Raptorial,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.66,3.97,NA,NA,NA,NA,0.724749532,0.002086583
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Cyclops_bicuspidatus_thomasi,0.000363515,0.848,Cyclopoida,Omnivore carnivore,Raptorial,Omnivore carnivore_ Raptorial,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.66,3.97,NA,NA,NA,NA,2.73313053,0.000993534
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Rotifera_general,0.000145406,0.169,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Eucyclops_spp,NA,NA,Cyclopoida,Omnivore herbivore,Raptorial,Omnivore herbivore_ Raptorial,Omnivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.66,3.97,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Notholca_spp,NA,NA,Rotifera,Herbivore,R-Filtration,Herbivore_ R-Filtration,Herbivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.035,0,0.1,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Polyarthra_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.28,0.1,0.1,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Ascomorpha_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.12,0,0.1,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Keratella_cochlearis,4.36E-05,0.094,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.2,0,0.1,1.66E-11,7.25E-16
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Keratella_quadrata,0.000741571,0.143,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.22,0.05,0.1,6.75E-11,5.01E-14
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Asplanchna_spp,NA,NA,Rotifera,Carnivore,Raptorial,Carnivore_ Raptorial,Carnivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.23,0,0.039,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Kellicottia_longspinia,0.000567084,0.13,Rotifera,Omnivore,R-Filtration,Omnivore_ R-Filtration,Omnivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.03,0.015,0.1,6.69E-12,3.79E-15
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Amphipoda_general,NA,NA,Amphipoda,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Mites_general,NA,NA,Arachnida,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Alpine_general,NA,NA,Alpine,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Daphnia_middenorfiana,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Nauplii_general,0.009843991,0.16,Nauplii,NA,NA,NA_ NA,Nauplii,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.953,2.4,NA,NA,NA,NA,0.08670918,0.000853564
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Ostracod,NA,NA,Ostrocoda,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Daphnia_Retrocurva,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Eubosmina_coregoni,NA,NA,Cladocera,Herbivore,B-Filtration,Herbivore_ B-Filtration,Herbivore,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,2.712,2.53,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Snail_spp,NA,NA,Gastropoda,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Diptera_spp,NA,NA,Insecta,NA,NA,NA_ NA,NA,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,NA,NA,NA,NA,NA,NA,NA,NA,NA
ALC,P1,C,7/20/2021,7/20/2021,ALC_P1,ALC_P1_20210720,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210720,Gastropus_spp,NA,NA,Rotifera,Herbivore,Raptorial,Herbivore_ Raptorial,Herbivore_Rotifer,0.5,0.66836832,22.06666667,8.563333333,443,7.56,86.86666667,4.45,20.4216,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,1,NA,NA,1,0.2,0,0.1,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Cladocera_general,NA,NA,Cladocera,Herbivore,G-Filtration,Herbivore_ G-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Daphnia_galeata_mendote,0.002407824,1.643,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,20.35095222,0.049001507
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Daphnia_pulex,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Daphnia_schodleri,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Daphnia_pulicaria,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Daphnia_rosea,NA,NA,Cladocera,Herbivore,D-Filtration,Herbivore_ D-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.603,2.84,NA,NA,NA,NA,NA,NA
ALC,P1,C,8/24/2021,8/24/2021,ALC_P1,ALC_P1_20210824,2021,9/22/2021,9/1/2021,Before_Impact,9/22/2021,Impact,ALC_P1_20210824,Diaphanosoma_birgei,NA,NA,Cladocera,Herbivore,S-Filtration,Herbivore_ S-Filtration,Herbivore,0.5,NA,18.15,7.765,221.935,7.46,79.05,NA,18.288,NA,NA,6928,Aphanizomenon flos-aquae,Aphanizomenon flos-aquae,6536.52,Microcystis,239.15,Dolichospermum,152.58,Okie_Beach,NA,Before,0,1.289,3.04,NA,NA,NA,NA,NA,NA
